id,pubmed_id,bibliography,is_bibliography
323,28620007,"Rednam SP,Erez A,Druker H,Janeway KA,Kamihara J,Kohlmann WK,Nathanson KL,States LJ,Tomlinson GE,Villani A,Voss SD,Schiffman JD,Wasserman JD. Von Hippel-Lindau and Hereditary Pheochromocytoma/Paraganglioma Syndromes: Clinical Features, Genetics, and Surveillance Recommendations in Childhood. Clin Cancer Res.. 2017;23(12):e68-e75.",1
324,28657667,"PiliÃ© PG,Johnson AM,Hanson KL,Dayno ME,Kapron AL,Stoffel EM,Cooney KA. Germline genetic variants in men with prostate cancer and one or more additional cancers. Cancer.. 2017;123(20):3925-3932.",1
325,28724667,"Sun J,Meng H,Yao L,Lv M,Bai J,Zhang J,Wang L,Ouyang T,Li J,Wang T,Fan Z,Fan T,Lin B,Xie Y. Germline Mutations in Cancer Susceptibility Genes in a Large Series of Unselected Breast Cancer Patients. Clin Cancer Res.. 2017;23(20):6113-6119.",1
326,28754778,"MÃ¸ller P,SeppÃ¤lÃ¤ TT,Bernstein I,Holinski-Feder E,Sala P,Gareth Evans D,Lindblom A,Macrae F,Blanco I,Sijmons RH,Jeffries J,Vasen HFA,Burn J,Nakken S,Hovig E,RÃ¸dland EA,Tharmaratnam K,de Vos Tot Nederveen Cappel WH,Hill J,Wijnen JT,Jenkins MA,Green K,Lalloo F,Sunde L,Mints M,Bertario L,Pineda M,Navarro M,Morak M,Renkonen-Sinisalo L,Valentin MD,Frayling IM,Plazzer JP,Pylvanainen K,Genuardi M,Mecklin JP,Moeslein G,Sampson JR,Capella G, . Cancer risk and survival in  carriers by gene and gender up to 75 years of age: a report from the Prospective Lynch Syndrome Database. Gut.. 2018;67(7):1306-1316.",1
327,28767289,"Shindo K,Yu J,Suenaga M,Fesharakizadeh S,Cho C,Macgregor-Das A,Siddiqui A,Witmer PD,Tamura K,Song TJ,Navarro Almario JA,Brant A,Borges M,Ford M,Barkley T,He J,Weiss MJ,Wolfgang CL,Roberts NJ,Hruban RH,Klein AP,Goggins M. Deleterious Germline Mutations in Patients With Apparently Sporadic Pancreatic Adenocarcinoma. J Clin Oncol.. 2017;35(30):3382-3390.",1
328,28772289,"Ryan NAJ,Morris J,Green K,Lalloo F,Woodward ER,Hill J,Crosbie EJ,Evans DG. Association of Mismatch Repair Mutation With Age at Cancer Onset in Lynch Syndrome: Implications for Stratified Surveillance Strategies. JAMA Oncol.. 2017;3(12):1702-1706.",1
329,28837157,"Bogliolo M,Bluteau D,Lespinasse J,Pujol R,Vasquez N,d'Enghien CD,Stoppa-Lyonnet D,Leblanc T,Soulier J,SurrallÃ©s J. Biallelic truncating FANCM mutations cause early-onset cancer but not Fanconi anemia. Genet Med.. 2018;20(4):458-463.",1
330,28837162,"Catucci I,Osorio A,Arver B,Neidhardt G,Bogliolo M,Zanardi F,Riboni M,Minardi S,Pujol R,Azzollini J,Peissel B,Manoukian S,De Vecchi G,Casola S,Hauke J,Richters L,Rhiem K,Schmutzler RK,Wallander K,TÃ¶rngren T,Borg Ã…,Radice P,SurrallÃ©s J,Hahnen E,Ehrencrona H,Kvist A,Benitez J,Peterlongo P. Individuals with FANCM biallelic mutations do not develop Fanconi anemia, but show risk for breast cancer, chemotherapy toxicity and may display chromosome fragility. Genet Med.. 2018;20(4):452-457.",1
331,28853721,"Calvete O,Garcia-Pavia P,DomÃ­nguez F,Bougeard G,Kunze K,Braeuninger A,Teule A,Lasa A,RamÃ³n Y Cajal T,Llort G,FernÃ¡ndez V,LÃ¡zaro C,Urioste M,Benitez J. The wide spectrum of POT1 gene variants correlates with multiple cancer types. Eur J Hum Genet.. 2017;25(11):1278-1281.",1
332,28888541,"Lilyquist J,LaDuca H,Polley E,Davis BT,Shimelis H,Hu C,Hart SN,Dolinsky JS,Couch FJ,Goldgar DE. Frequency of mutations in a large series of clinically ascertained ovarian cancer cases tested on multi-gene panels compared to reference controls. Gynecol Oncol.. 2017;147(2):375-380.",1
333,28973655,"Casey RT,Warren AY,Martin JE,Challis BG,Rattenberry E,Whitworth J,Andrews KA,Roberts T,Clark GR,West H,Smith PS,Docquier FM,Rodger F,Murray V,Simpson HL,Wallis Y,Giger O,Tran M,Tomkins S,Stewart GD,Park SM,Woodward ER,Maher ER. Clinical and Molecular Features of Renal and Pheochromocytoma/Paraganglioma Tumor Association Syndrome (RAPTAS): Case Series and Literature Review. J Clin Endocrinol Metab.. 2017;102(11):4013-4022.",1
334,29120461,"Buchanan DD,Stewart JR,Clendenning M,Rosty C,Mahmood K,Pope BJ,Jenkins MA,Hopper JL,Southey MC,Macrae FA,Winship IM,Win AK. Risk of colorectal cancer for carriers of a germ-line mutation in POLE or POLD1. Genet Med.. 2018;20(8):890-895.",1
335,29177515,"van der Tuin K,Mensenkamp AR,Tops CMJ,Corssmit EPM,Dinjens WN,van de Horst-Schrivers ANA,Jansen JC,de Jong MM,Kunst HPM,Kusters B,Leter EM,Morreau H,van Nesselrooij BMP,Oldenburg RA,Spruijt L,Hes FJ,Timmers HJLM. Clinical Aspects of SDHA-Related Pheochromocytoma and Paraganglioma: A Nationwide Study. J Clin Endocrinol Metab.. 2018;103(2):438-445.",1
336,29186568,"Guerrini-Rousseau L,Dufour C,Varlet P,Masliah-Planchon J,Bourdeaut F,Guillaud-Bataille M,Abbas R,Bertozzi AI,Fouyssac F,Huybrechts S,Puget S,Bressac-De Paillerets B,Caron O,Sevenet N,Dimaria M,Villebasse S,Delattre O,Valteau-Couanet D,Grill J,BrugiÃ¨res L. Germline SUFU mutation carriers and medulloblastoma: clinical characteristics, cancer risk, and prognosis. Neuro Oncol.. 2018;20(8):1122-1132.",1
337,29231814,"Fouquet B,Pawlikowska P,Caburet S,Guigon C,MÃ¤kinen M,Tanner L,Hietala M,Urbanska K,Bellutti L,Legois B,Bessieres B,Gougeon A,Benachi A,Livera G,Rosselli F,Veitia RA,Misrahi M. A homozygous  mutation underlies a familial case of non-syndromic primary ovarian insufficiency. Elife.. 2017;6():.",1
338,29386252,"Andrews KA,Ascher DB,Pires DEV,Barnes DR,Vialard L,Casey RT,Bradshaw N,Adlard J,Aylwin S,Brennan P,Brewer C,Cole T,Cook JA,Davidson R,Donaldson A,Fryer A,Greenhalgh L,Hodgson SV,Irving R,Lalloo F,McConachie M,McConnell VPM,Morrison PJ,Murday V,Park SM,Simpson HL,Snape K,Stewart S,Tomkins SE,Wallis Y,Izatt L,Goudie D,Lindsay RS,Perry CG,Woodward ER,Antoniou AC,Maher ER. Tumour risks and genotype-phenotype correlations associated with germline variants in succinate dehydrogenase subunit genes ,  and . J Med Genet.. 2018;55(6):384-394.",1
339,29478780,"AlDubayan SH,Giannakis M,Moore ND,Han GC,Reardon B,Hamada T,Mu XJ,Nishihara R,Qian Z,Liu L,Yurgelun MB,Syngal S,Garraway LA,Ogino S,Fuchs CS,Van Allen EM. Inherited DNA-Repair Defects in Colorectal Cancer. Am J Hum Genet.. 2018;102(3):401-414.",1
340,29895858,"Yin H,Ma H,Hussain S,Zhang H,Xie X,Jiang L,Jiang X,Iqbal F,Bukhari I,Jiang H,Ali A,Zhong L,Li T,Fan S,Zhang B,Gao J,Li Y,Nazish J,Khan T,Khan M,Zubair M,Hao Q,Fang H,Huang J,Huleihel M,Sha J,Pandita TK,Zhang Y,Shi Q. A homozygous FANCM frameshift pathogenic variant causes male infertility. Genet Med.. 2019;21(1):62-70.",1
341,29899996,"Hayashi S,Yokoi T,Hatano C,Enomoto Y,Tsurusaki Y,Naruto T,Kobayashi M,Ida H,Kurosawa K. Biallelic mutations of  in a compound heterozygous state cause ectodermal dysplasia with severe skin defects and gastrointestinal dysfunction. Hum Genome Var.. 2018;5():11.",1
342,29922827,"Hu C,Hart SN,Polley EC,Gnanaolivu R,Shimelis H,Lee KY,Lilyquist J,Na J,Moore R,Antwi SO,Bamlet WR,Chaffee KG,DiCarlo J,Wu Z,Samara R,Kasi PM,McWilliams RR,Petersen GM,Couch FJ. Association Between Inherited Germline Mutations in Cancer Predisposition Genes and Risk of Pancreatic Cancer. JAMA.. 2018;319(23):2401-2409.",1
343,29978154,"Maniam P,Zhou K,Lonergan M,Berg JN,Goudie DR,Newey PJ. Pathogenicity and Penetrance of Germline  Variants in Pheochromocytoma and Paraganglioma (PPGL). J Endocr Soc.. 2018;2(7):806-816.",1
344,29978187,"Carlo MI,Mukherjee S,Mandelker D,Vijai J,Kemel Y,Zhang L,Knezevic A,Patil S,Ceyhan-Birsoy O,Huang KC,Redzematovic A,Coskey DT,Stewart C,Pradhan N,Arnold AG,Hakimi AA,Chen YB,Coleman JA,Hyman DM,Ladanyi M,Cadoo KA,Walsh MF,Stadler ZK,Lee CH,Feldman DR,Voss MH,Robson M,Motzer RJ,Offit K. Prevalence of Germline Mutations in Cancer Susceptibility Genes in Patients With Advanced Renal Cell Carcinoma. JAMA Oncol.. 2018;4(9):1228-1235.",1
345,29988077,"CastÃ©ra L,Harter V,Muller E,Krieger S,Goardon N,Ricou A,Rousselin A,Paimparay G,Legros A,Bruet O,Quesnelle C,Domin F,San C,Brault B,Fouillet R,Abadie C,BÃ©ra O,Berthet P, ,FrÃ©bourg T,Vaur D. Landscape of pathogenic variations inÂ a panel of 34 genes and cancer risk estimation from 5131 HBOC families. Genet Med.. 2018;20(12):1677-1686.",1
346,30075111,"Kasak L,Punab M,Nagirnaja L,Grigorova M,Minajeva A,Lopes AM,Punab AM,Aston KI,Carvalho F,Laasik E,Smith LB, ,Conrad DF,Laan M. Bi-allelic Recessive Loss-of-Function Variants in FANCM Cause Non-obstructive Azoospermia. Am J Hum Genet.. 2018;103(2):200-212.",1
347,30161022,"Ten Broeke SW,van der Klift HM,Tops CMJ,Aretz S,Bernstein I,Buchanan DD,de la Chapelle A,Capella G,Clendenning M,Engel C,Gallinger S,Gomez Garcia E,Figueiredo JC,Haile R,Hampel HL,Hopper JL,Hoogerbrugge N,von Knebel Doeberitz M,Le Marchand L,Letteboer TGW,Jenkins MA,Lindblom A,Lindor NM,Mensenkamp AR,MÃ¸ller P,Newcomb PA,van Os TAM,Pearlman R,Pineda M,Rahner N,Redeker EJW,Olderode-Berends MJW,Rosty C,Schackert HK,Scott R,Senter L,Spruijt L,Steinke-Lange V,Suerink M,Thibodeau S,Vos YJ,Wagner A,Winship I,Hes FJ,Vasen HFA,Wijnen JT,Nielsen M,Win AK. Cancer Risks for PMS2-Associated Lynch Syndrome. J Clin Oncol.. 2018;36(29):2961-2968.",1
348,30201732,"Benn DE,Zhu Y,Andrews KA,Wilding M,Duncan EL,Dwight T,Tothill RW,Burgess J,Crook A,Gill AJ,Hicks RJ,Kim E,Luxford C,Marfan H,Richardson AL,Robinson B,Schlosberg A,Susman R,Tacon L,Trainer A,Tucker K,Maher ER,Field M,Clifton-Bligh RJ. Bayesian approach to determining penetrance of pathogenic SDH variants. J Med Genet.. 2018;55(11):729-734.",1
349,30499906,"Lin B,Kesserwan C,Quinn EA,Einhaus SL,Wright KD,Azzato EM,Orr BA,Upadhyaya SA. Anaplastic Astrocytoma in a Child With Coffin-Siris Syndrome and a Germline SMARCE1 Mutation: A Case Report. J Pediatr Hematol Oncol.. 2020;42(3):e177-e180.",1
350,30517737,"Walpole S,Pritchard AL,Cebulla CM,Pilarski R,Stautberg M,Davidorf FH,de la FouchardiÃ¨re A,Cabaret O,Golmard L,Stoppa-Lyonnet D,Garfield E,Njauw CN,Cheung M,Turunen JA,Repo P,JÃ¤rvinen RS,van Doorn R,Jager MJ,Luyten GPM,Marinkovic M,Chau C,Potrony M,HÃ¶iom V,Helgadottir H,Pastorino L,Bruno W,Andreotti V,Dalmasso B,Ciccarese G,Queirolo P,Mastracci L,Wadt K,Kiilgaard JF,Speicher MR,van Poppelen N,Kilic E,Al-Jamal RT,Dianzani I,Betti M,Bergmann C,Santagata S,Dahiya S,Taibjee S,Burke J,Poplawski N,O'Shea SJ,Newton-Bishop J,Adlard J,Adams DJ,Lane AM,Kim I,Klebe S,Racher H,Harbour JW,Nickerson ML,Murali R,Palmer JM,Howlie M,Symmons J,Hamilton H,Warrier S,Glasson W,Johansson P,Robles-Espinoza CD,Ossio R,de Klein A,Puig S,Ghiorzo P,Nielsen M,KivelÃ¤ TT,Tsao H,Testa JR,Gerami P,Stern MH,Paillerets BB,Abdel-Rahman MH,Hayward NK. Comprehensive Study of the Clinical Phenotype of Germline BAP1 Variant-Carrying Families Worldwide. J Natl Cancer Inst.. 2018;110(12):1328-1341.",1
351,30536464,"Muth A,Crona J,Gimm O,Elmgren A,Filipsson K,Stenmark Askmalm M,Sandstedt J,Tengvar M,Tham E. Genetic testing and surveillance guidelines in hereditary pheochromocytoma and paraganglioma. J Intern Med.. 2019;285(2):187-204.",1
352,30608029,"Hill KA,Yip L,Carty SE,McCoy KL. Concomitant Thyroid Cancer in Patients with Multiple Endocrine Neoplasia Type 1 Undergoing Surgery for Primary Hyperparathyroidism. Thyroid.. 2019;29(2):252-257.",1
353,30610487,"Bowden AR,Tischkowitz M. Clinical implications of germline mutations in breast cancer genes: RECQL. Breast Cancer Res Treat.. 2019;174(3):553-560.",1
354,30733081,"Suszynska M,Klonowska K,Jasinska AJ,Kozlowski P. Large-scale meta-analysis of mutations identified in panels of breast/ovarian cancer-related genes - Providing evidence of cancer predisposition genes. Gynecol Oncol.. 2019;153(2):452-462.",1
355,30775140,"Rossi M,Pellegrini C,Cardelli L,Ciciarelli V,Di Nardo L,Fargnoli MC. Familial Melanoma: Diagnostic and Management Implications. Dermatol Pract Concept.. 2019;9(1):10-16.",1
356,30777867,"Zhou H,Lian C,Wang T,Yang X,Xu C,Su D,Zheng S,Huang X,Liao Z,Zhou T,Qiu X,Chen Y,Gao B,Li Y,Wang X,You G,Fu Q,Gurnett C,Huang D,Su P. mutation causes muscular dysplasia andÂ arthrogryposis. EMBO Mol Med.. 2019;11(3):.",1
357,30858171,"Paperna T,Sharon-Shwartzman N,Kurolap A,Goldberg Y,Moustafa N,Carasso Y,Feinstien M,Mory A,Reznick-Levi G,Gonzaga-Jauregui C,Shuldiner AR,Basel-Salmon L,Ofran Y,Half EE,Baris Feldman H. Homozygosity for CHEK2 p.Gly167Arg leads to a unique cancer syndrome with multiple complex chromosomal translocations in peripheral blood karyotype. J Med Genet.. 2020;57(7):500-504.",1
358,30862463,"Valle L,de Voer RM,Goldberg Y,Sjursen W,FÃ¶rsti A,Ruiz-Ponte C,CaldÃ©s T,GarrÃ© P,Olsen MF,Nordling M,Castellvi-Bel S,Hemminki K. Update on genetic predisposition to colorectal cancer and polyposis. Mol Aspects Med.. 2019;69():10-26.",1
359,30900310,"Oh M,Alkhushaym N,Fallatah S,Althagafi A,Aljadeed R,Alsowaida Y,Jeter J,Martin JR,Babiker HM,McBride A,Abraham I. The association of BRCA1 and BRCA2 mutations with prostate cancer risk, frequency, and mortality: A meta-analysis. Prostate.. 2019;79(8):880-895.",1
360,31070935,"Dinarvand P,Davaro EP,Doan JV,Ising ME,Evans NR,Phillips NJ,Lai J,Guzman MA. Familial Adenomatous Polyposis Syndrome: An Update and Review of Extraintestinal Manifestations. Arch Pathol Lab Med.. 2019;143(11):1382-1398.",1
361,31095066,"Aronow ME,Wiley HE,Gaudric A,Krivosic V,Gorin MB,Shields CL,Shields JA,Jonasch EW,Singh AD,Chew EY. VON HIPPEL-LINDAU DISEASE: Update on Pathogenesis and Systemic Aspects. Retina.. 2019;39(12):2243-2253.",1
362,31189130,"ValidYN,LastName,ForeName,Initials,AffiliationInfo. Molecular and clinical insights from studies of calcium-sensing receptor mutations. J Mol Endocrinol.. 2019;63(2):R1-R16.",1
363,31204389,"Suerink M,RodrÃ­guez-Girondo M,van der Klift HM,Colas C,Brugieres L,Lavoine N,Jongmans M,Munar GC,Evans DG,Farrell MP,Genuardi M,Goldberg Y,Gomez-Garcia E,Heinimann K,Hoell JI,Aretz S,Jasperson KW,Kedar I,Modi MB,Nikolaev S,van Os TAM,Ripperger T,Rueda D,Senter L,Sjursen W,Sunde L,Therkildsen C,Tibiletti MG,Trainer AH,Vos YJ,Wagner A,Winship I,Wimmer K,Zimmermann SY,Vasen HF,van Asperen CJ,Houwing-Duistermaat JJ,Ten Broeke SW,Nielsen M. An alternative approach to establishing unbiased colorectal cancer risk estimation in Lynch syndrome. Genet Med.. 2019;21(12):2706-2712.",1
364,31216739,"ValidYN,LastName,ForeName,Initials,Identifier,AffiliationInfo. Hamartoma Tumor Syndrome: A Clinical Overview. Cancers (Basel).. 2019;11(6):.",1
365,31243857,"Terradas M,Munoz-Torres PM,Belhadj S,Aiza G,Navarro M,Brunet J,CapellÃ¡ G,Valle L. Contribution to colonic polyposis of recently proposed predisposing genes and assessment of the prevalence of NTHL1- and MSH3-associated polyposes. Hum Mutat.. 2019;40(11):1910-1923.",1
366,31246251,"Roberts ME,Ranola JMO,Marshall ML,Susswein LR,Graceffo S,Bohnert K,Tsai G,Klein RT,Hruska KS,Shirts BH. Comparison of CDH1 Penetrance Estimates in Clinically Ascertained Families vs Families Ascertained for Multiple Gastric Cancers. JAMA Oncol.. 2019;5(9):1325-1331.",1
367,31296550,"Xicola RM,Li S,Rodriguez N,Reinecke P,Karam R,Speare V,Black MH,LaDuca H,Llor X. Clinical features and cancer risk in families with pathogenic  variants irrespective of clinical criteria. J Med Genet.. 2019;56(12):838-843.",1
368,31337882,"Dominguez-Valentin M,Sampson JR,SeppÃ¤lÃ¤ TT,Ten Broeke SW,Plazzer JP,Nakken S,Engel C,Aretz S,Jenkins MA,Sunde L,Bernstein I,Capella G,Balaguer F,Thomas H,Evans DG,Burn J,Greenblatt M,Hovig E,de Vos Tot Nederveen Cappel WH,Sijmons RH,Bertario L,Tibiletti MG,Cavestro GM,Lindblom A,Della Valle A,Lopez-KÃ¶stner F,Gluck N,Katz LH,Heinimann K,Vaccaro CA,BÃ¼ttner R,GÃ¶rgens H,Holinski-Feder E,Morak M,Holzapfel S,HÃ¼neburg R,Knebel Doeberitz MV,Loeffler M,Rahner N,Schackert HK,Steinke-Lange V,Schmiegel W,Vangala D,PylvÃ¤nÃ¤inen K,Renkonen-Sinisalo L,Hopper JL,Win AK,Haile RW,Lindor NM,Gallinger S,Le Marchand L,Newcomb PA,Figueiredo JC,Thibodeau SN,Wadt K,Therkildsen C,Okkels H,Ketabi Z,Moreira L,SÃ¡nchez A,Serra-Burriel M,Pineda M,Navarro M,Blanco I,Green K,Lalloo F,Crosbie EJ,Hill J,Denton OG,Frayling IM,RÃ¸dland EA,Vasen H,Mints M,Neffa F,Esperon P,Alvarez K,Kariv R,Rosner G,Pinero TA,Gonzalez ML,Kalfayan P,Tjandra D,Winship IM,Macrae F,MÃ¶slein G,Mecklin JP,Nielsen M,MÃ¸ller P. Cancer risks by gene, age, and gender in 6350 carriers of pathogenic mismatch repair variants: findings from the Prospective Lynch Syndrome Database. Genet Med.. 2020;22(1):15-25.",1
369,31406321,"LaDuca H,Polley EC,Yussuf A,Hoang L,Gutierrez S,Hart SN,Yadav S,Hu C,Na J,Goldgar DE,Fulk K,Smith LP,Horton C,Profato J,Pesaran T,Gau CL,Pronold M,Davis BT,Chao EC,Couch FJ,Dolinsky JS. A clinical guide to hereditary cancer panel testing: evaluation of gene-specific cancer associations and sensitivity of genetic testing criteria in a cohort of 165,000 high-risk patients. Genet Med.. 2020;22(2):407-415.",1
370,31490007,"Coffee B,Cox HC,Bernhisel R,Manley S,Bowles K,Roa BB,Mancini-DiNardo D. A substantial proportion of apparently heterozygous TP53 pathogenic variants detected with a next-generation sequencing hereditary pan-cancer panel are acquired somatically. Hum Mutat.. 2020;41(1):203-211.",1
371,31629014,"Cui Y,Keles S,Charbonnier LM,JulÃ© AM,Henderson L,Celik SC,Reisli I,Shen C,Xie WJ,Schmitz-Abe K,Wu H,Chatila TA. Combined immunodeficiency caused by a loss-of-function mutation in DNA polymerase delta 1. J Allergy Clin Immunol.. 2020;145(1):391-401.e8.",1
372,31629417,"Isaacs WB,Cooney KA,Xu J. Updated insights into genetic contribution to prostate cancer predisposition: focus on HOXB13. Can J Urol.. 2019;26(5 Suppl 2):12-13.",1
373,31831373,"Forde C,Lim DHK,Alwan Y,Burghel G,Butland L,Cleaver R,Dixit A,Evans DG,Hanson H,Lalloo F,Oliveira P,Vialard L,Wallis Y,Maher ER,Woodward ER. Hereditary Leiomyomatosis and Renal Cell Cancer: Clinical, Molecular, and Screening Features in a Cohort of 185 Affected Individuals. Eur Urol Oncol.. 2020;3(6):764-772.",1
374,31841383,"Yang X,Leslie G,Doroszuk A,Schneider S,Allen J,Decker B,Dunning AM,Redman J,Scarth J,Plaskocinska I,Luccarini C,Shah M,Pooley K,Dorling L,Lee A,Adank MA,Adlard J,AittomÃ¤ki K,Andrulis IL,Ang P,Barwell J,Bernstein JL,Bobolis K,Borg Ã…,Blomqvist C,Claes KBM,Concannon P,Cuggia A,Culver JO,Damiola F,de Pauw A,Diez O,Dolinsky JS,Domchek SM,Engel C,Evans DG,Fostira F,Garber J,Golmard L,Goode EL,Gruber SB,Hahnen E,Hake C,Heikkinen T,Hurley JE,Janavicius R,Kleibl Z,Kleiblova P,Konstantopoulou I,Kvist A,Laduca H,Lee ASG,Lesueur F,Maher ER,Mannermaa A,Manoukian S,McFarland R,McKinnon W,Meindl A,Metcalfe K,Mohd Taib NA,Moilanen J,Nathanson KL,Neuhausen S,Ng PS,Nguyen-Dumont T,Nielsen SM,Obermair F,Offit K,Olopade OI,Ottini L,Penkert J,PylkÃ¤s K,Radice P,Ramus SJ,Rudaitis V,Side L,Silva-Smith R,Silvestri V,Skytte AB,Slavin T,Soukupova J,Tondini C,Trainer AH,Unzeitig G,Usha L,van Overeem Hansen T,Whitworth J,Wood M,Yip CH,Yoon SY,Yussuf A,Zogopoulos G,Goldgar D,Hopper JL,Chenevix-Trench G,Pharoah P,George SHL,BalmaÃ±a J,Houdayer C,James P,El-Haffaf Z,Ehrencrona H,Janatova M,Peterlongo P,Nevanlinna H,Schmutzler R,Teo SH,Robson M,Pal T,Couch F,Weitzel JN,Elliott A,Southey M,Winqvist R,Easton DF,Foulkes WD,Antoniou AC,Tischkowitz M. Cancer Risks Associated With Germline  Pathogenic Variants: An International Study of 524 Families. J Clin Oncol.. 2020;38(7):674-685.",1
375,31881331,"Mester JL,Jackson SA,Postula K,Stettner A,Solomon S,Bissonnette J,Murphy PD,Klein RT,Hruska KS. Apparently Heterozygous TP53 Pathogenic Variants May Be Blood Limited in Patients Undergoing Hereditary Cancer Panel Testing. J Mol Diagn.. 2020;22(3):396-404.",1
376,31944473,"Oh DY,Matsumoto Y,Kitajiri SI,Kim NKD,Kim MY,Kim AR,Lee M,Lee C,Tomkinson AE,Katsuno T,Kim SY,Shin HW,Han JH,Lee S,Park WY,Choi BY. POLD1 variants leading to reduced polymerase activity can cause hearing loss without syndromic features. Hum Mutat.. 2020;41(5):913-920.",1
377,32051609,"Clark DF,Michalski ST,Tondon R,Nehoray B,Ebrahimzadeh J,Hughes SK,Soper ER,Domchek SM,Rustgi AK,Pineda-Alvarez D,Anderson MJ,Katona BW. Loss-of-function variants in CTNNA1 detected on multigene panel testing in individuals with gastric or breast cancer. Genet Med.. 2020;22(5):840-846.",1
378,32091585,"Hu C,Polley EC,Yadav S,Lilyquist J,Shimelis H,Na J,Hart SN,Goldgar DE,Shah S,Pesaran T,Dolinsky JS,LaDuca H,Couch FJ. The Contribution of Germline Predisposition Gene Mutations to Clinical Subtypes of Invasive Breast Cancer From a Clinical Genetic Testing Cohort. J Natl Cancer Inst.. 2020;112(12):1231-1241.",1
379,32107557,"Yang X,Song H,Leslie G,Engel C,Hahnen E,Auber B,HorvÃ¡th J,Kast K,Niederacher D,Turnbull C,Houlston R,Hanson H,Loveday C,Dolinsky JS,LaDuca H,Ramus SJ,Menon U,Rosenthal AN,Jacobs I,Gayther SA,Dicks E,Nevanlinna H,AittomÃ¤ki K,Pelttari LM,Ehrencrona H,Borg Ã…,Kvist A,Rivera B,Hansen TVO,Djursby M,Lee A,Dennis J,Bowtell DD,Traficante N,Diez O,BalmaÃ±a J,Gruber SB,Chenevix-Trench G,Investigators K,Jensen A,KjÃ¦r SK,HÃ¸gdall E,CastÃ©ra L,Garber J,Janavicius R,Osorio A,Golmard L,Vega A,Couch FJ,Robson M,Gronwald J,Domchek SM,Culver JO,de la Hoya M,Easton DF,Foulkes WD,Tischkowitz M,Meindl A,Schmutzler RK,Pharoah PDP,Antoniou AC. Ovarian and Breast Cancer Risks Associated With Pathogenic Variants in RAD51C and RAD51D. J Natl Cancer Inst.. 2020;112(12):1242-1250.",1
380,32130200,"Tepede AA,Welch J,Lee M,Mandl A,Agarwal SK,Nilubol N,Patel D,Cochran C,Simonds WF,Weinstein LS,Jha A,Millo C,Pacak K,Blau JE. 18F-FDOPA PET/CT accurately identifies MEN1-associated pheochromocytoma. Endocrinol Diabetes Metab Case Rep.. 2020;2020():.",1
381,32359370,"Suszynska M,Ratajska M,Kozlowski P. BRIP1, RAD51C, and RAD51D mutations are associated with high susceptibility to ovarian cancer: mutation prevalence and precise risk estimates based on a pooled analysis of ~30,000 cases. J Ovarian Res.. 2020;13(1):50.",1
382,32422154,"Tonorezos ES,Friedman DN,Barnea D,Bosscha MI,Chantada G,Dommering CJ,de Graaf P,Dunkel IJ,Fabius AWM,Francis JH,Greer MC,Kleinerman RA,Kors WA,Laughlin S,Moll AC,Morton LM,Temming P,Tucker MA,van Leeuwen FE,Walsh MF,Oeffinger KC,Abramson DH. Recommendations for Long-Term Follow-up of Adults with Heritable Retinoblastoma. Ophthalmology.. 2020;127(11):1549-1557.",1
383,32424176,"Hamzaoui N,Alarcon F,Leulliot N,Guimbaud R,Buecher B,Colas C,Corsini C,Nuel G,Terris B,Laurent-Puig P,Chaussade S,Dhooge M,Madru C,Clauser E. Genetic, structural, and functional characterization of POLE polymerase proofreading variants allows cancer risk prediction. Genet Med.. 2020;22(9):1533-1541.",1
384,32602142,"Earl BR,Szybowska M,Marwaha A,Belostotsky V,Lara-Corrales I,Pope E,Kannu P. Epidermal growth factor receptor deficiency: Expanding the phenotype beyond infancy. J Dermatol.. 2020;47(8):898-902.",1
385,32676552,"Chen J,Bae E,Zhang L,Hughes K,Parmigiani G,Braun D,Rebbeck TR. Penetrance of Breast and Ovarian Cancer in Women Who Carry a  Mutation and Do Not Use Risk-Reducing Salpingo-Oophorectomy: An Updated Meta-Analysis. JNCI Cancer Spectr.. 2020;4(4):pkaa029.",1
386,32708810,"BrandÃ£o A,Paulo P,Teixeira MR. Hereditary Predisposition to Prostate Cancer: From Genetics to Clinical Implications. Int J Mol Sci.. 2020;21(14):.",1
387,32758476,"Blair VR,McLeod M,Carneiro F,Coit DG,D'Addario JL,van Dieren JM,Harris KL,Hoogerbrugge N,Oliveira C,van der Post RS,Arnold J,Benusiglio PR,Bisseling TM,Boussioutas A,Cats A,Charlton A,Schreiber KEC,Davis JL,Pietro MD,Fitzgerald RC,Ford JM,Gamet K,Gullo I,Hardwick RH,Huntsman DG,Kaurah P,Kupfer SS,Latchford A,Mansfield PF,Nakajima T,Parry S,Rossaak J,Sugimura H,Svrcek M,Tischkowitz M,Ushijima T,Yamada H,Yang HK,Claydon A,Figueiredo J,Paringatai K,Seruca R,Bougen-Zhukov N,Brew T,Busija S,Carneiro P,DeGregorio L,Fisher H,Gardner E,Godwin TD,Holm KN,Humar B,Lintott CJ,Monroe EC,Muller MD,Norero E,Nouri Y,Paredes J,Sanches JM,Schulpen E,Ribeiro AS,Sporle A,Whitworth J,Zhang L,Reeve AE,Guilford P. Hereditary diffuse gastric cancer: updated clinical practice guidelines. Lancet Oncol.. 2020;21(8):e386-e397.",1
